id,x,y,z,tonn,au,cu,proc_profit,grade,is_ore,block_cost,block_value,gross_revenue,total_cost_process,total_cost_waste,pit_rf
4929,5,30,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4930,5,30,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4931,5,30,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4932,5,30,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4933,5,30,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4934,5,30,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4935,5,30,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4936,5,30,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4937,5,30,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4938,5,30,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4939,5,30,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4940,5,30,14,26396.128,0.0,0.0,-4.0,0.0,False,23756.5152,-23756.5152,0.0,129341.02720000001,23756.5152,inf
4941,5,31,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4942,5,31,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4943,5,31,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4944,5,31,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4945,5,31,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4946,5,31,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4947,5,31,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4948,5,31,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4949,5,31,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4950,5,31,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4951,5,31,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4952,5,31,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4953,5,31,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4954,5,31,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4955,5,31,14,26327.938,0.0,0.0,-4.0,0.0,False,23695.1442,-23695.1442,0.0,129006.8962,23695.1442,inf
4956,5,32,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4957,5,32,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4958,5,32,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4959,5,32,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4960,5,32,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4961,5,32,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4962,5,32,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4963,5,32,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4964,5,32,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4965,5,32,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4966,5,32,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4967,5,32,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4968,5,32,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4969,5,32,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4970,5,32,14,26246.941,0.0,0.0,-4.0,0.0,False,23622.2469,-23622.2469,0.0,128610.01090000001,23622.2469,inf
4971,5,33,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4972,5,33,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4973,5,33,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4974,5,33,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4975,5,33,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4976,5,33,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4977,5,33,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4978,5,33,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4979,5,33,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4980,5,33,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4981,5,33,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4982,5,33,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4983,5,33,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4984,5,33,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4985,5,33,14,26165.936,0.0,0.0,-4.0,0.0,False,23549.3424,-23549.3424,0.0,128213.08640000001,23549.3424,inf
4986,5,34,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4987,5,34,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4988,5,34,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4989,5,34,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4990,5,34,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4991,5,34,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4992,5,34,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4993,5,34,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4994,5,34,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4995,5,34,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4996,5,34,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4997,5,34,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4998,5,34,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
4999,5,34,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5000,5,34,14,26084.929,0.0,0.0,-4.0,0.0,False,23476.4361,-23476.4361,0.0,127816.1521,23476.4361,inf
5001,5,35,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5002,5,35,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5003,5,35,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5004,5,35,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5005,5,35,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5006,5,35,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5007,5,35,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5008,5,35,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5009,5,35,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5010,5,35,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5011,5,35,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5012,5,35,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5013,5,35,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5014,5,35,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5015,5,35,14,26002.073,0.0,0.0,-4.0,0.0,False,23401.8657,-23401.8657,0.0,127410.15770000001,23401.865700000002,inf
5016,5,36,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5017,5,36,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5018,5,36,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5019,5,36,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5020,5,36,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5021,5,36,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5022,5,36,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5023,5,36,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5024,5,36,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5025,5,36,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5026,5,36,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5027,5,36,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5028,5,36,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5029,5,36,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5030,5,36,14,25914.083,0.0,0.0,-4.0,0.0,False,23322.6747,-23322.6747,0.0,126979.0067,23322.6747,inf
5031,5,37,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5032,5,37,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5033,5,37,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5034,5,37,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5035,5,37,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5036,5,37,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5037,5,37,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5038,5,37,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5039,5,37,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5040,5,37,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5041,5,37,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5042,5,37,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5043,5,37,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5044,5,37,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5045,5,37,14,25279.869,0.0,0.0,-4.0,0.0,False,22751.8821,-22751.8821,0.0,123871.3581,22751.8821,inf
5046,5,38,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5047,5,38,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5048,5,38,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5049,5,38,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5050,5,38,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5051,5,38,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5052,5,38,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5053,5,38,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5054,5,38,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5055,5,38,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5056,5,38,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5057,5,38,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5058,5,38,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5059,5,38,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5060,5,38,14,22184.072,0.0,0.0,-4.0,0.0,False,19965.6648,-19965.6648,0.0,108701.95280000001,19965.664800000002,inf
5061,5,39,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5062,5,39,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5063,5,39,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5064,5,39,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5065,5,39,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5066,5,39,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5067,5,39,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5068,5,39,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5069,5,39,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5070,5,39,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5071,5,39,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5072,5,39,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5073,5,39,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5074,5,39,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5075,5,39,14,18976.393,0.0,0.0,-4.0,0.0,False,17078.7537,-17078.7537,0.0,92984.3257,17078.7537,inf
5076,5,40,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5077,5,40,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5078,5,40,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5079,5,40,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5080,5,40,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5081,5,40,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5082,5,40,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5083,5,40,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5084,5,40,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5085,5,40,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5086,5,40,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5087,5,40,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5088,5,40,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5089,5,40,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5090,5,40,14,16247.936,0.0,0.0,-4.0,0.0,False,14623.1424,-14623.1424,0.0,79614.8864,14623.1424,inf
5091,5,41,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5092,5,41,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5093,5,41,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5094,5,41,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5095,5,41,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5096,5,41,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5097,5,41,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5098,5,41,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5099,5,41,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5100,5,41,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5101,5,41,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5102,5,41,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5103,5,41,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5104,5,41,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5105,5,41,14,13817.743,0.0,0.0,-4.0,0.0,False,12435.9687,-12435.9687,0.0,67706.9407,12435.968700000001,inf
5106,5,42,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5107,5,42,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5108,5,42,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5109,5,42,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5110,5,42,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5111,5,42,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5112,5,42,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5113,5,42,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5114,5,42,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5115,5,42,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5116,5,42,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5117,5,42,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5118,5,42,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5119,5,42,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5120,5,42,14,12316.746,0.0,0.0,-4.0,0.0,False,11085.0714,-11085.0714,0.0,60352.0554,11085.071399999999,inf
5121,5,43,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5122,5,43,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5123,5,43,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5124,5,43,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5125,5,43,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5126,5,43,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5127,5,43,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5128,5,43,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5129,5,43,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
5130,5,43,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
